date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default,year,label,cmnameshort,scaling,interpolated,x
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,,0.0,#item+label,#item+name+short,,,
2017-09-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,175.3,NGN,Nigeria,Kebbi,2227.0,Gwandu,1974.0,483,14.0,9.0,1,1974_483_14_9,,2017.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1505433600.0
2017-10-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,150.0,NGN,Nigeria,Katsina,2226.0,Dandume,1970.0,483,14.0,9.0,1,1970_483_14_9,,2017.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1508025600.0
2017-11-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,137.5,NGN,Nigeria,Oyo,2235.0,Ibadan,1975.0,483,14.0,9.0,1,1975_483_14_9,,2017.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1510704000.0
2017-12-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,130.0,NGN,Nigeria,Oyo,2235.0,Ibadan,1975.0,483,14.0,9.0,1,1975_483_14_9,,2017.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1513296000.0
2018-01-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,105.0,NGN,Nigeria,Zamfara,65710.0,Kaura Namoda,1977.0,483,14.0,9.0,1,1977_483_14_9,,2018.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1515974400.0
2018-02-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,140.0,NGN,Nigeria,Gombe,65704.0,Gombe,1972.0,483,14.0,9.0,1,1972_483_14_9,,2018.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1518652800.0
2018-03-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,131.46,NGN,Nigeria,Borno,2216.0,Biu,1968.0,483,14.0,9.0,1,1968_483_14_9,,2018.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1521072000.0
2018-04-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,136.0,NGN,Nigeria,Kebbi,2227.0,Gwandu,1974.0,483,14.0,9.0,1,1974_483_14_9,,2018.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1523750400.0
2018-05-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,134.16,NGN,Nigeria,Kebbi,2227.0,Gwandu,1974.0,483,14.0,9.0,1,1974_483_14_9,,2018.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1526342400.0
2018-06-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,100.0,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,483,14.0,9.0,1,1979_483_14_9,,2018.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1529020800.0
2018-07-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,134.05,NGN,Nigeria,Kebbi,2227.0,Gwandu,1974.0,483,14.0,9.0,1,1974_483_14_9,,2018.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1531612800.0
2018-08-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,132.32,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,483,14.0,9.0,1,1976_483_14_9,,2018.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1534291200.0
2018-09-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,105.0,NGN,Nigeria,Oyo,2235.0,Ibadan,1975.0,483,14.0,9.0,1,1975_483_14_9,,2018.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1536969600.0
2018-10-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,117.76,NGN,Nigeria,Kebbi,2227.0,Gwandu,1974.0,483,14.0,9.0,1,1974_483_14_9,,2018.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1539561600.0
2018-11-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,107.5,NGN,Nigeria,Kaduna,2224.0,Giwa,1971.0,483,14.0,9.0,1,1971_483_14_9,,2018.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1542240000.0
2018-12-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,108.125,NGN,Nigeria,Borno,2216.0,Biu,1968.0,483,14.0,9.0,1,1968_483_14_9,,2018.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1544832000.0
2019-01-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,98.0,NGN,Nigeria,Kaduna,2224.0,Giwa,1971.0,483,14.0,9.0,1,1971_483_14_9,,2019.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1547510400.0
2019-02-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,110.0,NGN,Nigeria,Gombe,65704.0,Gombe,1972.0,483,14.0,9.0,1,1972_483_14_9,,2019.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1550188800.0
2019-03-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,110.0,NGN,Nigeria,Gombe,65704.0,Gombe,1972.0,483,14.0,9.0,1,1972_483_14_9,,2019.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1552608000.0
2019-04-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,105.10000000000001,NGN,Nigeria,Borno,2216.0,Biu,1968.0,483,14.0,9.0,1,1968_483_14_9,,2019.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1555286400.0
2019-05-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,91.0,NGN,Nigeria,Kaduna,2224.0,Giwa,1971.0,483,14.0,9.0,1,1971_483_14_9,,2019.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1557878400.0
2019-06-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,90.0,NGN,Nigeria,Kaduna,2224.0,Giwa,1971.0,483,14.0,9.0,1,1971_483_14_9,,2019.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1560556800.0
2019-07-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,83.0,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,483,14.0,9.0,1,1979_483_14_9,,2019.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1563148800.0
2019-08-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,90.0,NGN,Nigeria,Kaduna,2224.0,Giwa,1971.0,483,14.0,9.0,1,1971_483_14_9,,2019.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1565827200.0
2019-09-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,105.0,NGN,Nigeria,Oyo,2235.0,Ibadan,1975.0,483,14.0,9.0,1,1975_483_14_9,,2019.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1568505600.0
2019-10-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,106.666667,NGN,Nigeria,Oyo,2235.0,Ibadan,1975.0,483,14.0,9.0,1,1975_483_14_9,,2019.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1571097600.0
2019-11-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,110.0,NGN,Nigeria,Oyo,2235.0,Ibadan,1975.0,483,14.0,9.0,1,1975_483_14_9,,2019.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1573776000.0
2019-12-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,109.625,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,483,14.0,9.0,1,1976_483_14_9,,2019.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1576368000.0
2020-01-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,95.72,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,483,14.0,9.0,1,1976_483_14_9,,2020.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1579046400.0
2020-02-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,108.275,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,483,14.0,9.0,1,1976_483_14_9,,2020.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1581724800.0
2020-03-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,104.3,NGN,Nigeria,Borno,2216.0,Biu,1968.0,483,14.0,9.0,1,1968_483_14_9,,2020.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1584230400.0
2020-04-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,124.0,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,483,14.0,9.0,1,1979_483_14_9,,2020.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1586908800.0
2020-05-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,140.0,NGN,Nigeria,Adamawa,2211.0,Mubi,1980.0,483,14.0,9.0,1,1980_483_14_9,,2020.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1589500800.0
2020-06-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,136.6,NGN,Nigeria,Lagos,2230.0,Lagos,1978.0,483,14.0,9.0,1,1978_483_14_9,,2020.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1592179200.0
2020-07-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,150.0,NGN,Nigeria,Yobe,2240.0,Potiskum,1981.0,483,14.0,9.0,1,1981_483_14_9,,2020.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1594771200.0
2020-08-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,168.0,NGN,Nigeria,Kaduna,2224.0,Giwa,1971.0,483,14.0,9.0,1,1971_483_14_9,,2020.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1597449600.0
2020-09-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,174.525,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,483,14.0,9.0,1,1976_483_14_9,,2020.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1600128000.0
2020-10-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,170.0,NGN,Nigeria,Adamawa,2211.0,Mubi,1980.0,483,14.0,9.0,1,1980_483_14_9,,2020.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1602720000.0
2020-11-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,170.0,NGN,Nigeria,Adamawa,2211.0,Mubi,1980.0,483,14.0,9.0,1,1980_483_14_9,,2020.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1605398400.0
2020-12-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,170.0,NGN,Nigeria,Kaduna,2224.0,Giwa,1971.0,483,14.0,9.0,1,1971_483_14_9,,2020.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1607990400.0
2021-01-15,Gari (white) - Wholesale,1/100 100 KG,cereals and tubers,172.5,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,483,14.0,9.0,1,1979_483_14_9,,2021.0,Gari (white) - Wholesale (1/100 100 KG),Gari white Whs.,0.01,0.0,1610668800.0
2016-01-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,313.7,,,,,,,119,,,5,,,,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1.0,1.0,
2016-02-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,313.7,,,,,,,119,,,5,,,,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1.0,1.0,
2016-03-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,313.7,NGN,Nigeria,Oyo,2235.0,Ibadan,1975.0,119,15.0,5.0,5,1975_119_15_5,,2016.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1.0,0.0,1458000000.0
2016-04-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,316.25,NGN,Nigeria,Oyo,2235.0,Ibadan,1975.0,119,15.0,5.0,5,1975_119_15_5,,2016.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1.0,0.0,1460678400.0
2016-05-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,318.5,NGN,Nigeria,Oyo,2235.0,Ibadan,1975.0,119,15.0,5.0,5,1975_119_15_5,,2016.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1.0,0.0,1463270400.0
2016-06-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,307.442,NGN,Nigeria,Oyo,2235.0,Ibadan,1975.0,119,15.0,5.0,5,1975_119_15_5,,2016.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1.0,0.0,1465948800.0
2016-07-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,290.35,NGN,Nigeria,Oyo,2235.0,Ibadan,1975.0,119,15.0,5.0,5,1975_119_15_5,,2016.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1.0,0.0,1468540800.0
2016-08-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,264.634,NGN,Nigeria,Oyo,2235.0,Ibadan,1975.0,119,15.0,5.0,5,1975_119_15_5,,2016.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1.0,0.0,1471219200.0
2016-09-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,260.8675,NGN,Nigeria,Oyo,2235.0,Ibadan,1975.0,119,15.0,5.0,5,1975_119_15_5,,2016.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1.0,0.0,1473897600.0
2016-10-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,303.5075,NGN,Nigeria,Oyo,2235.0,Ibadan,1975.0,119,15.0,5.0,5,1975_119_15_5,,2016.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1.0,0.0,1476489600.0
2016-11-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,291.206,NGN,Nigeria,Oyo,2235.0,Ibadan,1975.0,119,15.0,5.0,5,1975_119_15_5,,2016.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1.0,0.0,1479168000.0
2016-12-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,313.6275,NGN,Nigeria,Oyo,2235.0,Ibadan,1975.0,119,15.0,5.0,5,1975_119_15_5,,2016.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1.0,0.0,1481760000.0
2017-01-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,360.9125,NGN,Nigeria,Oyo,2235.0,Ibadan,1975.0,119,15.0,5.0,5,1975_119_15_5,,2017.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1.0,0.0,1484438400.0
2017-02-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,398.8315277777778,,,,,,,119,,,5,,,,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1.0,1.0,
2017-03-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,433.0809722222222,,,,,,,119,,,5,,,,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1.0,1.0,
